1615075200.0,3.72140000,3.84690000,3.71540000,3.83100000,16280416.71000000,1615161599999,61368678.93075300,116298,8763532.48000000,33031291.52410100,0
1615161600.0,3.83050000,3.93000000,3.73360000,3.89810000,23014527.54000000,1615247999999,88285465.14156400,174089,11248008.98000000,43150845.56818000,0
1615248000.0,3.89910000,4.18380000,3.85000000,4.16730000,28686527.23000000,1615334399999,115028301.99285700,268791,14621661.45000000,58670468.90378600,0
1615334400.0,4.16530000,4.18800000,3.89390000,3.99100000,27216643.27000000,1615420799999,109876550.71507900,218205,13106527.12000000,52909861.54777800,0
1615420800.0,3.98930000,4.05020000,3.70010000,3.95320000,24375977.23000000,1615507199999,95979657.95535100,233130,11774864.51000000,46347901.68795600,0
1615507200.0,3.95360000,3.99350000,3.67340000,3.78280000,24719121.33000000,1615593599999,94887997.99049400,242231,12077352.66000000,46343675.81115300,0
1615593600.0,3.78220000,4.38630000,3.67870000,4.28160000,28813745.27000000,1615679999999,116173328.41316800,245938,13917011.56000000,56157020.27641000,0
1615680000.0,4.28270000,4.38460000,3.92550000,3.92560000,26674595.90000000,1615766399999,110493978.35432000,440797,12807538.36000000,53046775.34909900,0
1615766400.0,3.92560000,4.03370000,3.71500000,3.81690000,27198247.86000000,1615852799999,104925642.24351700,190520,13032303.26000000,50292907.54500000,0
1615852800.0,3.81430000,4.13430000,3.67150000,4.06610000,31898121.62000000,1615939199999,126450751.46629700,342313,16039201.86000000,63599370.09915100,0
1615939200.0,4.06680000,4.09470000,3.85420000,4.08670000,21834414.44000000,1616025599999,86682376.42489800,271838,11122088.87000000,44151822.38964200,0
1616025600.0,4.08720000,4.32690000,4.05490000,4.14340000,29844241.14000000,1616111999999,124679783.38831900,229094,13996670.23000000,58440210.06315800,0
1616112000.0,4.14430000,4.26700000,4.02600000,4.13750000,20296052.87000000,1616198399999,84982971.27752000,353154,9998037.00000000,41880756.69518000,0
1616198400.0,4.13790000,4.50000000,4.12390000,4.32780000,26162178.00000000,1616284799999,114125131.42276700,288879,12521906.90000000,54626002.72455900,0
1616284800.0,4.32810000,4.41790000,4.11620000,4.15360000,26100800.89000000,1616371199999,110382622.10030900,359434,12955172.47000000,54763580.77886900,0
1616371200.0,4.15380000,4.34970000,3.99850000,4.07770000,28219839.97000000,1616457599999,118629593.89748100,371877,13500588.83000000,56757842.66061600,0
1616457600.0,4.07770000,4.26660000,4.03810000,4.08990000,22909573.87000000,1616543999999,94799441.47453600,377437,11493561.42000000,47569466.88827400,0
1616544000.0,4.08780000,4.30960000,3.45440000,3.69380000,33240602.47000000,1616630399999,132757022.07342600,268538,15628621.08000000,62500531.88173500,0
1616630400.0,3.69190000,3.78170000,3.53050000,3.67450000,28486210.88000000,1616716799999,104855094.32722300,299952,14060170.20000000,51788991.02447600,0
1616716800.0,3.67230000,4.19290000,3.66980000,4.18490000,33419274.18000000,1616803199999,132989193.58037000,276587,17682844.58000000,70323050.57575600,0
1616803200.0,4.18570000,4.20000000,3.97650000,4.09120000,16487912.15000000,1616889599999,67404542.82490800,186491,8220145.96000000,33609787.97114900,0
1616889600.0,4.08980000,4.21540000,4.03170000,4.11060000,15714660.79000000,1616975999999,64921073.67057400,159043,7604238.20000000,31431596.20345500,0
1616976000.0,4.11050000,4.31210000,4.06400000,4.27850000,19360839.99000000,1617062399999,81790067.57614300,211052,9756886.23000000,41220711.30087400,0
1617062400.0,4.27860000,4.40680000,4.20730000,4.33610000,19014503.23000000,1617148799999,81836825.41371300,185525,9642487.18000000,41504953.47072900,0
1617148800.0,4.33710000,4.90850000,4.06270000,4.80210000,50494289.94000000,1617235199999,226231860.71993700,518890,25538838.41000000,114491330.61425700,0
1617235200.0,4.80180000,5.98470000,4.70800000,5.59470000,91899102.98000000,1617321599999,483848109.08233100,974693,47189634.45000000,248447626.44673100,0
